编号	设计类型	开启	名称	描述	头像	全身像	卡牌形象	序列帧	星级	品质	等级	类别	类型	生命	攻击	攻速	攻距Min	攻距	速度	人口	生命up	攻击up	技能名称	普通攻击	技能攻击	技能攻击2	技能攻击3	技能CD	普通攻击伤害系数	技能1伤害系数	技能2伤害系数	技能3伤害系数	技能图标	技能品质	长度	宽度	是否能转生	升星等级	获取方式	资质	仇恨范围X(单位：格子)	仇恨范围Y(单位：格子)					
5693	639	1	凌统	无	5527	5527	5527	5527	9	5	1	2	1	68578	6789	100	0	2	300	10	7239	796	中级凤舞翔	55848	60001	60002	0	20	100	68	78	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5694	640	1	吕玲绮	无	5528	5528	5528	5528	10	5	1	2	1	69784	7131	100	0	2	300	10	7239	760	高级凤舞翔	55849	60001	60002	60003	18	100	60	70	80	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5695	641	1	孟获	无	5529	5529	5529	5529	9	5	1	2	3	73198	2037	50	0	12	300	10	7108	282	中级大地狂啸	55850	60013	60014	0	22	100	150	150	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5696	642	1	祝融	无	5530	5530	5530	5530	9	5	1	2	3	69940	2211	50	0	12	300	10	6976	266	中级冻雪冰封	55851	60028	60029	0	25	100	100	100	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5697	643	1	张星彩	无	5531	5531	5531	5531	10	5	1	2	2	75283	6406	100	0	1	300	10	7822	678	高级漫天花舞	55852	60010	60011	60012	24	100	100	200	200	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5698	644	1	张春华	无	5532	5532	5532	5532	10	5	1	2	3	69805	6508	50	0	12	300	10	7362	736	高级凤舞翔	55853	60001	60002	60003	18	100	60	70	80	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5699	645	1	张郃	无	5533	5533	5533	5533	10	5	1	2	1	70710	6997	100	0	2	300	10	7348	1027	高级地狱之门	55854	60025	60026	60027	20	100	60	70	80	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5700	646	1	甄姬	无	5534	5534	5534	5534	10	5	1	2	3	69922	6555	50	0	12	300	10	7351	1048	高级漫天花舞	55855	60010	60011	60012	16	100	90	180	180	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5701	647	1	姜维	无	5535	5535	5535	5535	9	5	1	2	1	72033	7141	100	0	2	300	10	7518	771	中级龙破斩	55856	60004	60005	0	22	100	60	70	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5702	648	1	黄月英	无	5536	5536	5536	5536	10	5	1	2	2	76209	1996	100	0	1	300	10	7446	245	高级地狱之门	55857	60025	60026	60027	15	100	50	50	50	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5703	649	1	魏延	无	5537	5537	5537	5537	9	5	1	2	2	77532	6021	100	0	1	300	10	7659	709	中级大地狂啸	55858	60013	60014	0	20	100	100	100	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5704	650	1	夏侯渊	无	5538	5538	5538	5538	9	5	1	2	3	73047	6489	50	0	12	300	10	7255	679	中级天罡拳	55859	60016	60017	0	24	100	100	120	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5705	651	1	孙坚	无	5539	5539	5539	5539	9	5	1	2	2	74272	6067	100	0	1	300	10	7549	706	中级地煞拳	55860	60019	60020	0	24	100	240	400	0	60004	3	2	1	1	0	招募|合成|转生	6	15	5					
5706	652	2	孙权	无	5652	5652	5652	5652	12	5	1	2	2	116068	5950	100	0	1	300	10	11965	706	高级冻雪冰封	55861	60028	60029	60030	20	100	50	50	50	60004	3	2	1	3	0	VIP11赠送	8	15	5					
5707	653	1	徐晃	无	5540	5540	5540	5540	10	5	1	2	2	74139	6001	100	0	1	300	10	7393	1018	高级冰天雪地	55862	60007	60008	60009	24	100	45	45	45	60004	3	2	1	3	0	招募|合成|转生	7	15	5					
5708	654	2	曹操	无	5653	5653	5653	5653	12	5	1	2	2	116068	5950	100	0	1	300	10	11965	706	高级冻雪冰封	55863	60028	60029	60030	20	100	50	50	50	60004	3	2	1	3	0	VIP11赠送	8	15	5					
5709	655	2	甘宁	无	5546	5546	5546	5546	12	5	1	2	2	79678	2888	100	0	2	300	10	6870	368	高级地煞拳	55864	60019	60020	60021	18	100	500	1000	1000	60004	3	2	1	2	0	活动	8	15	5					
5710	656	2	陆逊	无	5542	5542	5542	5542	12	5	1	2	2	78217	2840	100	0	2	300	10	6208	437	高级漫天花舞	55865	60010	60011	60012	18	100	200	400	400	60004	3	2	1	2	0	活动	8	15	5					
5711	657	2	周瑜	无	5544	5544	5544	5544	12	5	1	2	1	77205	2765	100	0	2	300	10	6248	429	高级冰天雪地	55866	60007	60008	60009	18	100	120	120	120	60004	3	2	1	3	0	活动	8	15	5					
5712	658	2	汉献帝	无	5502	5502	5502	5502	12	5	1	2	3	80000	30000	100	0	12	300	10	8000	3000	高级地狱之门	55867	60025	60026	60027	20	100	90	100	110	60004	3	2	1	3	0	VIP12赠送	8	15	5					
5713	659	2	左慈	无	5542	5542	5542	5542	12	5	1	2	1	68888	6000	100	0	2	300	10	7000	1000	高级冰天雪地	55868	60004	60005	60006	20	100	80	100	120	60004	3	2	1	3	0	转生	8	15	5					
5714	701	2	刘备	无	5651	5651	5651	5651	24	6	1	2	2	3000000	9000	100	0	1	300	10	75000	900	高级冻雪冰封	55869	60028	60029	60030	20	100	50	50	50	60004	3	2	1	0	0	转生	8	15	5					
5715	702	2	曹操	无	5653	5653	5653	5653	24	6	1	2	2	3000000	9000	100	0	1	300	10	75000	900	高级冻雪冰封	55870	60028	60029	60030	20	100	50	50	50	60004	3	2	1	0	0	转生	8	15	5					
5716	703	2	孙权	无	5652	5652	5652	5652	24	6	1	2	2	3000000	9000	100	0	1	300	10	75000	900	高级冻雪冰封	55871	60028	60029	60030	20	100	50	50	50	60004	3	2	1	0	0	转生	8	15	5					
5717	704	2	吕布	无	5650	5650	5650	5650	24	6	1	2	1	1000000	7000	100	0	2	300	10	20000	1500	高级地煞拳	55872	60019	60020	60021	16	100	360	700	1000	60004	3	2	1	0	0	转生	8	15	5					
5718	705	2	赵云	无	5495	5495	5495	5495	24	6	1	2	1	1000000	10000	100	0	2	300	10	15000	2400	高级龙破斩	55873	60004	60005	60006	18	100	60	70	80	60004	3	2	1	0	0	转生	8	15	5					
5719	706	2	貂蝉	无	5496	5496	5496	5496	24	6	1	2	3	800000	8000	100	0	14	300	10	10000	1500	高级漫天花舞	55874	60010	60011	60012	16	100	135	270	270	60004	3	2	1	0	0	转生	7	15	5					
5720	707	2	张飞	无	5503	5503	5503	5503	24	6	1	2	1	1000000	7000	100	0	2	300	10	20000	1100	高级冰天雪地	55875	60007	60008	60009	20	100	100	120	140	60004	3	2	1	0	0	转生	8	15	5					
5721	708	2	典韦	无	5498	5498	5498	5498	24	6	1	2	2	1000000	6000	100	0	1	300	10	40000	900	高级地煞拳	55876	60019	60020	60021	18	100	270	500	600	60004	3	2	1	0	0	转生	8	15	5					
5722	709	2	关羽	无	5504	5504	5504	5504	24	6	1	2	1	1000000	7000	100	0	2	300	10	21000	1300	高级大地狂啸	55877	60013	60014	60015	16	100	120	120	240	60004	3	2	1	0	0	转生	8	15	5					
5723	710	2	马超	无	5506	5506	5506	5506	24	6	1	2	1	800000	8000	100	0	2	300	10	19000	2100	高级天罡拳	55878	60016	60017	60018	24	100	135	150	165	60004	3	2	1	0	0	转生	8	15	5					
5724	711	2	大乔	无	5511	5511	5511	5511	24	6	1	2	3	1000000	8000	100	0	14	300	10	13000	1000	高级漫天花舞	55879	60010	60011	60012	20	100	200	400	400	60004	3	2	1	0	0	转生	7	15	5					
5725	712	2	汉献帝	无	5502	5502	5502	5502	24	6	1	2	3	1000000	60000	100	0	14	300	10	40000	6000	高级地狱之门	55880	60025	60026	60027	20	100	90	100	110	60004	3	2	1	0	0	转生	8	15	5					
5726	713	2	许褚	无	5502	5502	5502	5502	24	6	1	2	2	1000000	4200	100	0	1	300	10	32000	520	高级龙破斩	55881	60004	60005	60006	20	100	135	150	180	60004	3	2	1	0	0	转生	8	15	5					
5727	714	2	徐晃	无	5540	5540	5540	5540	24	6	1	2	2	1000000	7000	100	0	1	300	10	26000	1100	高级冰天雪地	55882	60007	60008	60009	24	100	45	45	45	60004	3	2	1	0	0	转生	7	15	5					
5728	715	2	吕蒙	无	5499	5499	5499	5499	24	6	1	2	2	1200000	8000	100	0	1	300	10	28000	850	高级天罡拳	55883	60016	60017	60018	26	100	135	150	165	60004	3	2	1	0	0	转生	7	15	5					
5729	716	2	曹仁	无	5497	5497	5497	5497	24	6	1	2	2	1000000	8500	100	0	1	300	10	30000	830	高级大地狂啸	55884	60013	60014	60015	22	100	100	100	200	60004	3	2	1	0	0	转生	7	15	5					
5730	717	2	庞德	无	5500	5500	5500	5500	24	6	1	2	2	1000000	8500	100	0	1	300	10	25000	825	高级炬石	55885	60022	60023	60024	18	100	100	120	140	60004	3	2	1	0	0	转生	7	15	5					
5731	718	2	张星彩	无	5531	5531	5531	5531	24	6	1	2	2	1200000	8000	100	0	1	300	10	23000	800	高级漫天花舞	55886	60010	60011	60012	24	100	100	200	200	60004	3	2	1	0	0	转生	7	15	5					
5732	719	2	孙策	无	5654	5654	5654	5654	24	6	1	2	1	1000000	12000	100	0	2	300	10	18000	3500	高级天罡拳	55887	60016	60017	60018	26	100	120	140	160	60004	3	2	1	0	0	转生	8	15	5					
5733	720	2	张郃	无	5533	5533	5533	5533	24	6	1	2	1	800000	8000	100	0	2	300	10	15000	1900	高级地狱之门	55888	60025	60026	60027	20	100	60	70	80	60004	3	2	1	0	0	转生	7	15	5					
5734	721	2	吕玲绮	无	5528	5528	5528	5528	24	6	1	2	1	800000	8000	100	0	2	300	10	14000	1900	高级凤舞翔	55889	60001	60002	60003	18	100	60	70	80	60004	3	2	1	0	0	转生	7	15	5					
5735	722	2	关银屏	无	5526	5526	5526	5526	24	6	1	2	1	800000	8000	100	0	2	300	10	14000	1800	高级炬石	55890	60022	60023	60024	20	100	100	120	140	60004	3	2	1	0	0	转生	7	15	5					
5736	723	2	诸葛亮	无	5660	5660	5660	5660	24	6	1	2	3	1000000	12000	100	0	14	300	10	25000	2400	高级冻雪冰封	55891	60028	60029	60030	24	100	100	120	140	60004	3	2	1	0	0	转生	8	15	5					
5737	724	2	黄忠	无	5515	5515	5515	5515	24	6	1	2	3	900000	10000	100	0	14	300	10	25000	1800	高级天罡拳	55892	60016	60017	60018	24	100	135	150	165	60004	3	2	1	0	0	转生	8	15	5					
5738	725	2	甄姬	无	5534	5534	5534	5534	24	6	1	2	3	1000000	10000	100	0	14	300	10	25000	1700	高级漫天花舞	55893	60010	60011	60012	16	100	90	180	180	60004	3	2	1	0	0	转生	7	15	5					
5739	726	2	贾诩	无	5523	5523	5523	5523	24	6	1	2	3	1000000	10000	100	0	14	300	10	18000	1750	高级炬石	55894	60022	60023	60024	18	100	100	120	140	60004	3	2	1	0	0	转生	7	15	5					
5740	727	2	张春华	无	5532	5532	5532	5532	24	6	1	2	3	800000	8000	100	0	14	300	10	18000	1650	高级凤舞翔	55895	60001	60002	60003	18	100	60	70	80	60004	3	2	1	0	0	转生	7	15	5					
5741	728	2	左慈	无	5542	5542	5542	5542	24	6	1	2	1	900000	7500	100	0	2	300	10	18000	1800	高级冰天雪地	55896	60004	60005	60006	20	100	80	100	120	60004	3	2	1	0	0	转生	8	15	5					
5742	729	2	周瑜	无	5544	5544	5544	5544	24	6	1	2	1	1000000	7000	100	0	2	300	10	17000	1000	高级冰天雪地	55897	60007	60008	60009	18	100	120	120	120	60004	3	2	1	0	0	转生	8	15	5					
5743	730	2	小乔	无	5512	5512	5512	5512	24	6	1	2	3	1000000	9000	100	0	14	300	10	10000	1100	高级漫天花舞	55898	60010	60011	60012	20	100	200	400	400	60004	3	2	1	0	0	转生	8	15	5					
5744	731	2	孙尚香	无	5517	5517	5517	5517	24	6	1	2	3	1000000	7000	100	0	14	300	10	18500	1550	高级凤舞翔	55899	60001	60002	60003	20	100	68	78	88	60004	3	2	1	0	0	转生	7	15	5					
5745	732	2	黄月英	无	5536	5536	5536	5536	24	6	1	2	2	1200000	4000	100	0	1	300	10	23500	475	高级地狱之门	55900	60025	60026	60027	15	100	50	50	50	60004	3	2	1	0	0	转生	7	15	5					
5746	733	2	张角	无	5509	5509	5509	5509	24	6	1	2	1	850000	7500	100	0	2	300	10	15500	1950	高级冻雪冰封	55901	60028	60029	60030	30	100	90	100	110	60004	3	2	1	0	0	转生	8	15	5					
5747	734	2	夏侯惇	无	5507	5507	5507	5507	24	6	1	2	2	1200000	5800	100	0	1	300	10	34000	900	高级炬石	55902	60022	60023	60024	20	100	120	140	160	60004	3	2	1	0	0	转生	8	15	5					
5748	735	2	太史慈	无	5501	5501	5501	5501	24	6	1	2	2	1200000	5400	100	0	1	300	10	39000	850	高级地狱之门	55903	60025	60026	60027	18	100	60	70	80	60004	3	2	1	0	0	转生	8	15	5					
5749	736	2	陆逊	无	5542	5542	5542	5542	24	6	1	2	2	1000000	2800	100	0	1	300	10	31000	460	高级漫天花舞	55904	60010	60011	60012	18	100	200	400	400	60004	3	2	1	0	0	活动	8	15	5					
5750	737	2	甘宁	无	5546	5546	5546	5546	24	6	1	2	2	1000000	2900	100	0	1	300	10	32000	440	高级地煞拳	55905	60019	60020	60021	18	100	500	1000	1000	60004	3	2	1	0	0	活动	8	15	5					
5751	738	2	司马懿	无	5543	5543	5543	5543	24	6	1	2	3	900000	9000	100	0	14	300	10	23000	2300	高级炬石	55906	60022	60023	60024	14	100	80	100	120	60004	3	2	1	0	0	活动	8	15	5					
5752	739	2	张辽	无	5545	5545	5545	5545	24	6	1	2	3	1200000	8500	100	0	14	300	10	22000	2000	高级地狱之门	55907	60025	60026	60027	18	100	60	70	80	60004	3	2	1	0	0	活动	8	15	5					
5753	740	2	郭嘉	无	5524	5524	5524	5524	24	6	1	2	3	800000	9000	100	0	14	300	10	20000	2000	高级地狱之门	55908	60025	60026	60027	20	100	60	70	80	60004	3	2	1	0	0	招募|合成|转生	7	15	5					
5754	741	2	庞统	无	5516	5516	5516	5516	24	6	1	2	3	900000	12000	100	0	14	300	10	22000	1600	高级凤舞翔	55909	60001	60002	60003	20	100	68	78	88	60004	3	2	1	0	0	招募|合成|转生	7	15	5					
