编号ID ,最小,最大,物品,几率,最少,最多
52880,1,2,0,0,0,0
0,0,0,3,10000,390,390
0,0,0,2,10000,186,186
52881,1,2,0,0,0,0
0,0,0,3,10000,390,390
0,0,0,2,10000,195,195
52882,1,2,0,0,0,0
0,0,0,3,10000,396,396
0,0,0,2,10000,195,195
52883,1,2,0,0,0,0
0,0,0,3,10000,396,396
0,0,0,2,10000,195,195
52884,1,2,0,0,0,0
0,0,0,3,10000,396,396
0,0,0,2,10000,195,195
52885,1,2,0,0,0,0
0,0,0,3,10000,396,396
0,0,0,2,10000,195,195
52886,1,2,0,0,0,0
0,0,0,3,10000,396,396
0,0,0,2,10000,205,205
52887,1,2,0,0,0,0
0,0,0,3,10000,398,398
0,0,0,2,10000,205,205
52888,1,2,0,0,0,0
0,0,0,3,10000,398,398
0,0,0,2,10000,205,205
52889,1,2,0,0,0,0
0,0,0,3,10000,398,398
0,0,0,2,10000,205,205
52890,1,2,0,0,0,0
0,0,0,3,10000,398,398
0,0,0,2,10000,205,205
52891,1,2,0,0,0,0
0,0,0,3,10000,400,400
0,0,0,2,10000,215,215
52892,1,2,0,0,0,0
0,0,0,3,10000,400,400
0,0,0,2,10000,215,215
52893,1,2,0,0,0,0
0,0,0,3,10000,400,400
0,0,0,2,10000,215,215
52894,1,2,0,0,0,0
0,0,0,3,10000,400,400
0,0,0,2,10000,215,215
52895,1,2,0,0,0,0
0,0,0,3,10000,400,400
0,0,0,2,10000,215,215
52896,1,2,0,0,0,0
0,0,0,3,10000,405,405
0,0,0,2,10000,226,226
52897,1,2,0,0,0,0
0,0,0,3,10000,405,405
0,0,0,2,10000,226,226
52898,1,2,0,0,0,0
0,0,0,3,10000,405,405
0,0,0,2,10000,226,226
52899,1,2,0,0,0,0
0,0,0,3,10000,405,405
0,0,0,2,10000,226,226
52900,1,2,0,0,0,0
0,0,0,3,10000,405,405
0,0,0,2,10000,226,226
52901,1,2,0,0,0,0
0,0,0,3,10000,414,414
0,0,0,2,10000,226,226
52902,1,2,0,0,0,0
0,0,0,3,10000,414,414
0,0,0,2,10000,226,226
52903,1,2,0,0,0,0
0,0,0,3,10000,414,414
0,0,0,2,10000,226,226
52904,1,2,0,0,0,0
0,0,0,3,10000,414,414
0,0,0,2,10000,226,226
52905,1,2,0,0,0,0
0,0,0,3,10000,414,414
0,0,0,2,10000,226,226
52906,1,2,0,0,0,0
0,0,0,3,10000,420,420
0,0,0,2,10000,226,226
52907,1,2,0,0,0,0
0,0,0,3,10000,420,420
0,0,0,2,10000,226,226
52908,1,2,0,0,0,0
0,0,0,3,10000,420,420
0,0,0,2,10000,226,226
52909,1,2,0,0,0,0
0,0,0,3,10000,420,420
0,0,0,2,10000,226,226
52910,1,2,0,0,0,0
0,0,0,3,10000,420,420
0,0,0,2,10000,226,226
52911,1,2,0,0,0,0
0,0,0,3,10000,425,425
0,0,0,2,10000,226,226
52912,1,2,0,0,0,0
0,0,0,3,10000,425,425
0,0,0,2,10000,226,226
52913,1,2,0,0,0,0
0,0,0,3,10000,425,425
0,0,0,2,10000,226,226
52914,1,2,0,0,0,0
0,0,0,3,10000,425,425
0,0,0,2,10000,226,226
52915,1,2,0,0,0,0
0,0,0,3,10000,425,425
0,0,0,2,10000,226,226
52916,1,2,0,0,0,0
0,0,0,3,10000,432,432
0,0,0,2,10000,230,230
52917,1,2,0,0,0,0
0,0,0,3,10000,432,432
0,0,0,2,10000,230,230
52918,1,2,0,0,0,0
0,0,0,3,10000,432,432
0,0,0,2,10000,230,230
52919,1,2,0,0,0,0
0,0,0,3,10000,432,432
0,0,0,2,10000,230,230
52920,1,2,0,0,0,0
0,0,0,3,10000,432,432
0,0,0,2,10000,230,230
52921,1,2,0,0,0,0
0,0,0,3,10000,435,435
0,0,0,2,10000,230,230
52922,1,2,0,0,0,0
0,0,0,3,10000,435,435
0,0,0,2,10000,230,230
52923,1,2,0,0,0,0
0,0,0,3,10000,435,435
0,0,0,2,10000,230,230
52924,1,2,0,0,0,0
0,0,0,3,10000,435,435
0,0,0,2,10000,230,230
52925,1,2,0,0,0,0
0,0,0,3,10000,435,435
0,0,0,2,10000,230,230
52926,1,2,0,0,0,0
0,0,0,3,10000,440,440
0,0,0,2,10000,242,242
52927,1,2,0,0,0,0
0,0,0,3,10000,440,440
0,0,0,2,10000,242,242
52928,1,2,0,0,0,0
0,0,0,3,10000,440,440
0,0,0,2,10000,242,242
52929,1,2,0,0,0,0
0,0,0,3,10000,440,440
0,0,0,2,10000,242,242
52930,1,2,0,0,0,0
0,0,0,3,10000,440,440
0,0,0,2,10000,242,242
52931,1,2,0,0,0,0
0,0,0,3,10000,450,450
0,0,0,2,10000,254,254
52932,1,2,0,0,0,0
0,0,0,3,10000,450,450
0,0,0,2,10000,254,254
52933,1,2,0,0,0,0
0,0,0,3,10000,450,450
0,0,0,2,10000,254,254
52934,1,2,0,0,0,0
0,0,0,3,10000,450,450
0,0,0,2,10000,254,254
52935,1,2,0,0,0,0
0,0,0,3,10000,450,450
0,0,0,2,10000,254,254
52936,1,2,0,0,0,0
0,0,0,3,10000,455,455
0,0,0,2,10000,266,266
52937,1,2,0,0,0,0
0,0,0,3,10000,455,455
0,0,0,2,10000,266,266
52938,1,2,0,0,0,0
0,0,0,3,10000,455,455
0,0,0,2,10000,266,266
52939,1,2,0,0,0,0
0,0,0,3,10000,455,455
0,0,0,2,10000,266,266
52940,1,2,0,0,0,0
0,0,0,3,10000,455,455
0,0,0,2,10000,266,266
52941,1,2,0,0,0,0
0,0,0,3,10000,456,456
0,0,0,2,10000,279,279
52942,1,2,0,0,0,0
0,0,0,3,10000,456,456
0,0,0,2,10000,279,279
52943,1,2,0,0,0,0
0,0,0,3,10000,456,456
0,0,0,2,10000,279,279
52944,1,2,0,0,0,0
0,0,0,3,10000,456,456
0,0,0,2,10000,279,279
52945,1,2,0,0,0,0
0,0,0,3,10000,456,456
0,0,0,2,10000,279,279
52946,1,2,0,0,0,0
0,0,0,3,10000,470,470
0,0,0,2,10000,293,293
52947,1,2,0,0,0,0
0,0,0,3,10000,470,470
0,0,0,2,10000,293,293
52948,1,2,0,0,0,0
0,0,0,3,10000,470,470
0,0,0,2,10000,293,293
52949,1,2,0,0,0,0
0,0,0,3,10000,470,470
0,0,0,2,10000,293,293
52950,1,2,0,0,0,0
0,0,0,3,10000,470,470
0,0,0,2,10000,293,293
52951,1,2,0,0,0,0
0,0,0,3,10000,473,473
0,0,0,2,10000,308,308
52952,1,2,0,0,0,0
0,0,0,3,10000,473,473
0,0,0,2,10000,308,308
52953,1,2,0,0,0,0
0,0,0,3,10000,473,473
0,0,0,2,10000,308,308
52954,1,2,0,0,0,0
0,0,0,3,10000,473,473
0,0,0,2,10000,308,308
52955,1,2,0,0,0,0
0,0,0,3,10000,473,473
0,0,0,2,10000,308,308
52956,1,2,0,0,0,0
0,0,0,3,10000,474,474
0,0,0,2,10000,323,323
52957,1,2,0,0,0,0
0,0,0,3,10000,474,474
0,0,0,2,10000,323,323
52958,1,2,0,0,0,0
0,0,0,3,10000,474,474
0,0,0,2,10000,323,323
52959,1,2,0,0,0,0
0,0,0,3,10000,474,474
0,0,0,2,10000,323,323
52960,1,2,0,0,0,0
0,0,0,3,10000,474,474
0,0,0,2,10000,323,323
52961,1,2,0,0,0,0
0,0,0,3,10000,475,475
0,0,0,2,10000,339,339
52962,1,2,0,0,0,0
0,0,0,3,10000,475,475
0,0,0,2,10000,339,339
52963,1,2,0,0,0,0
0,0,0,3,10000,475,475
0,0,0,2,10000,339,339
52964,1,2,0,0,0,0
0,0,0,3,10000,475,475
0,0,0,2,10000,339,339
52965,1,2,0,0,0,0
0,0,0,3,10000,475,475
0,0,0,2,10000,339,339
52966,1,2,0,0,0,0
0,0,0,3,10000,485,485
0,0,0,2,10000,356,356
52967,1,2,0,0,0,0
0,0,0,3,10000,485,485
0,0,0,2,10000,356,356
52968,1,2,0,0,0,0
0,0,0,3,10000,485,485
0,0,0,2,10000,356,356
52969,1,2,0,0,0,0
0,0,0,3,10000,485,485
0,0,0,2,10000,356,356
52970,1,2,0,0,0,0
0,0,0,3,10000,485,485
0,0,0,2,10000,356,356
52971,1,2,0,0,0,0
0,0,0,3,10000,490,490
0,0,0,2,10000,374,374
52972,1,2,0,0,0,0
0,0,0,3,10000,490,490
0,0,0,2,10000,374,374
52973,1,2,0,0,0,0
0,0,0,3,10000,490,490
0,0,0,2,10000,374,374
52974,1,2,0,0,0,0
0,0,0,3,10000,490,490
0,0,0,2,10000,374,374
52975,1,2,0,0,0,0
0,0,0,3,10000,490,490
0,0,0,2,10000,374,374
52976,1,2,0,0,0,0
0,0,0,3,10000,492,492
0,0,0,2,10000,393,393
52977,1,2,0,0,0,0
0,0,0,3,10000,492,492
0,0,0,2,10000,393,393
52978,1,2,0,0,0,0
0,0,0,3,10000,492,492
0,0,0,2,10000,393,393
52979,1,2,0,0,0,0
0,0,0,3,10000,492,492
0,0,0,2,10000,393,393
52980,1,2,0,0,0,0
0,0,0,3,10000,492,492
0,0,0,2,10000,393,393
52981,1,2,0,0,0,0
0,0,0,3,10000,500,500
0,0,0,2,10000,412,412
52982,1,2,0,0,0,0
0,0,0,3,10000,500,500
0,0,0,2,10000,412,412
52983,1,2,0,0,0,0
0,0,0,3,10000,500,500
0,0,0,2,10000,412,412
52984,1,2,0,0,0,0
0,0,0,3,10000,500,500
0,0,0,2,10000,412,412
52985,1,2,0,0,0,0
0,0,0,3,10000,500,500
0,0,0,2,10000,412,412
52986,1,2,0,0,0,0
0,0,0,3,10000,505,505
0,0,0,2,10000,433,433
52987,1,2,0,0,0,0
0,0,0,3,10000,505,505
0,0,0,2,10000,433,433
52988,1,2,0,0,0,0
0,0,0,3,10000,505,505
0,0,0,2,10000,433,433
52989,1,2,0,0,0,0
0,0,0,3,10000,505,505
0,0,0,2,10000,433,433
52990,1,2,0,0,0,0
0,0,0,3,10000,505,505
0,0,0,2,10000,433,433
52991,1,2,0,0,0,0
0,0,0,3,10000,516,516
0,0,0,2,10000,454,454
52992,1,2,0,0,0,0
0,0,0,3,10000,516,516
0,0,0,2,10000,454,454
52993,1,2,0,0,0,0
0,0,0,3,10000,516,516
0,0,0,2,10000,454,454
52994,1,2,0,0,0,0
0,0,0,3,10000,516,516
0,0,0,2,10000,454,454
52995,1,2,0,0,0,0
0,0,0,3,10000,516,516
0,0,0,2,10000,454,454
52996,1,2,0,0,0,0
0,0,0,3,10000,534,534
0,0,0,2,10000,477,477
52997,1,2,0,0,0,0
0,0,0,3,10000,534,534
0,0,0,2,10000,477,477
52998,1,2,0,0,0,0
0,0,0,3,10000,534,534
0,0,0,2,10000,477,477
52999,1,2,0,0,0,0
0,0,0,3,10000,534,534
0,0,0,2,10000,477,477
53000,1,2,0,0,0,0
0,0,0,3,10000,534,534
0,0,0,2,10000,477,477
53001,1,2,0,0,0,0
0,0,0,3,10000,548,548
0,0,0,2,10000,501,501
53002,1,2,0,0,0,0
0,0,0,3,10000,548,548
0,0,0,2,10000,501,501
53003,1,2,0,0,0,0
0,0,0,3,10000,548,548
0,0,0,2,10000,501,501
53004,1,2,0,0,0,0
0,0,0,3,10000,548,548
0,0,0,2,10000,501,501
53005,1,2,0,0,0,0
0,0,0,3,10000,548,548
0,0,0,2,10000,501,501
53006,1,2,0,0,0,0
0,0,0,3,10000,552,552
0,0,0,2,10000,526,526
53007,1,2,0,0,0,0
0,0,0,3,10000,552,552
0,0,0,2,10000,526,526
53008,1,2,0,0,0,0
0,0,0,3,10000,552,552
0,0,0,2,10000,526,526
53009,1,2,0,0,0,0
0,0,0,3,10000,552,552
0,0,0,2,10000,526,526
53010,1,2,0,0,0,0
0,0,0,3,10000,552,552
0,0,0,2,10000,526,526
53011,1,2,0,0,0,0
0,0,0,3,10000,576,576
0,0,0,2,10000,538,538
53012,1,2,0,0,0,0
0,0,0,3,10000,576,576
0,0,0,2,10000,538,538
53013,1,2,0,0,0,0
0,0,0,3,10000,576,576
0,0,0,2,10000,538,538
53014,1,2,0,0,0,0
0,0,0,3,10000,576,576
0,0,0,2,10000,538,538
53015,1,2,0,0,0,0
0,0,0,3,10000,576,576
0,0,0,2,10000,538,538
53016,1,2,0,0,0,0
0,0,0,3,10000,594,594
0,0,0,2,10000,565,565
53017,1,2,0,0,0,0
0,0,0,3,10000,594,594
0,0,0,2,10000,565,565
53018,1,2,0,0,0,0
0,0,0,3,10000,594,594
0,0,0,2,10000,565,565
53019,1,2,0,0,0,0
0,0,0,3,10000,594,594
0,0,0,2,10000,565,565
53020,1,2,0,0,0,0
0,0,0,3,10000,594,594
0,0,0,2,10000,565,565
53021,1,2,0,0,0,0
0,0,0,3,10000,612,612
0,0,0,2,10000,578,578
53022,1,2,0,0,0,0
0,0,0,3,10000,612,612
0,0,0,2,10000,578,578
53023,1,2,0,0,0,0
0,0,0,3,10000,612,612
0,0,0,2,10000,578,578
53024,1,2,0,0,0,0
0,0,0,3,10000,612,612
0,0,0,2,10000,578,578
53025,1,2,0,0,0,0
0,0,0,3,10000,612,612
0,0,0,2,10000,578,578
53026,1,2,0,0,0,0
0,0,0,3,10000,623,623
0,0,0,2,10000,607,607
53027,1,2,0,0,0,0
0,0,0,3,10000,623,623
0,0,0,2,10000,607,607
53028,1,2,0,0,0,0
0,0,0,3,10000,623,623
0,0,0,2,10000,607,607
53029,1,2,0,0,0,0
0,0,0,3,10000,623,623
0,0,0,2,10000,607,607
53030,1,2,0,0,0,0
0,0,0,3,10000,623,623
0,0,0,2,10000,607,607
53031,1,2,0,0,0,0
0,0,0,3,10000,698,698
0,0,0,2,10000,620,620
53032,1,2,0,0,0,0
0,0,0,3,10000,698,698
0,0,0,2,10000,620,620
53033,1,2,0,0,0,0
0,0,0,3,10000,698,698
0,0,0,2,10000,620,620
53034,1,2,0,0,0,0
0,0,0,3,10000,698,698
0,0,0,2,10000,620,620
53035,1,2,0,0,0,0
0,0,0,3,10000,698,698
0,0,0,2,10000,620,620
53036,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53037,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53038,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53039,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53040,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53041,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53042,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53043,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53044,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53045,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53046,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53047,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53048,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53049,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53050,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53051,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53052,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53053,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53054,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53055,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53056,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53057,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53058,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53059,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53060,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53061,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53062,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53063,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53064,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53065,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53066,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53067,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53068,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53069,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53070,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53071,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53072,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53073,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53074,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53075,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53076,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53077,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53078,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53079,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53080,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53081,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53082,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53083,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53084,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53085,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53086,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53087,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53088,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53089,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53090,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53091,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53092,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53093,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53094,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53095,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53096,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53097,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53098,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53099,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53100,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53101,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53102,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53103,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53104,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53105,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53106,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53107,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53108,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53109,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53110,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53111,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53112,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53113,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53114,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53115,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53116,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53117,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53118,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53119,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53120,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53121,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53122,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53123,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53124,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53125,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53126,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53127,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53128,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53129,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53130,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53131,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53132,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53133,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53134,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53135,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53136,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53137,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53138,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53139,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53140,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53141,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53142,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53143,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53144,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53145,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53146,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53147,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53148,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53149,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53150,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53151,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53152,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53153,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53154,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53155,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53156,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53157,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53158,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53159,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53160,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53161,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53162,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53163,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53164,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53165,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53166,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53167,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53168,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53169,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53170,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53171,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53172,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53173,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53174,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53175,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53176,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53177,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53178,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53179,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53180,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53181,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53182,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53183,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53184,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53185,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53186,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53187,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53188,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53189,1,2,0,0,0,0
0,0,0,3,10000,773,773
0,0,0,2,10000,651,651
53190,1,2,0,0,0,0
